playerID,yearID,AB,R,H,2B,3B,HR,RBI,BB,SO,IBB,HBP,SF,OBP,SLG,OPS,OPS+,Result
batisto01,2004,606,76,146,30,2,32,110,26,78,4,4,10,0.272,0.455,0.728,88,0.303
bautida01,1999,205,32,59,10,1,5,24,4,30,0,1,1,0.303,0.42,0.723,85,0.366
bautida01,2000,262,45,83,16,7,7,47,20,30,4,3,5,0.366,0.511,0.877,123,0.346
bautida01,2001,222,26,67,11,2,5,26,14,31,1,1,0,0.346,0.437,0.783,107,0.33
bautida01,2003,284,29,78,16,3,4,36,21,50,2,4,3,0.33,0.394,0.724,92,0.332
bautida01,2004,539,64,154,27,1,11,65,35,66,2,4,3,0.332,0.401,0.733,93,0.335
bautijo02,2006,400,58,94,20,3,16,51,46,110,2,16,4,0.335,0.42,0.755,97,0.339
bautijo02,2007,532,75,135,36,2,15,63,68,101,1,4,6,0.339,0.414,0.753,99,0.325
bautijo02,2008,314,38,76,15,0,12,44,38,77,4,2,3,0.325,0.404,0.729,95,0.349
bautijo02,2009,336,54,79,13,3,13,40,56,85,1,4,2,0.349,0.408,0.757,102,0.378
bautijo02,2010,569,109,148,35,3,54,124,100,116,2,10,4,0.378,0.617,0.995,169,0.447
bautijo02,2011,513,105,155,24,2,43,103,132,111,24,6,4,0.447,0.608,1.056,192,0.358
bautijo02,2012,332,64,80,14,0,27,65,59,63,2,4,4,0.358,0.527,0.886,142,0.358
bautijo02,2013,452,82,117,24,0,28,73,69,84,2,3,4,0.358,0.498,0.856,138,0.403
bautijo02,2014,553,101,158,27,0,35,103,104,96,11,9,6,0.403,0.524,0.928,164,0.377
bautijo02,2015,543,108,136,29,3,40,114,110,106,2,5,8,0.377,0.536,0.913,151,0.366
bautijo02,2016,423,68,99,24,1,22,69,87,103,1,3,4,0.366,0.452,0.817,122,0.308
bautijo02,2017,587,92,119,27,0,23,65,84,170,3,8,7,0.308,0.366,0.674,81,0.351
bayja01,2004,411,61,116,24,4,26,82,41,129,2,10,5,0.358,0.55,0.907,135,0.402
bayja01,2005,599,110,183,44,6,32,101,95,142,9,6,7,0.402,0.559,0.961,155,0.396
bayja01,2006,570,101,163,29,3,35,109,102,156,9,8,9,0.396,0.532,0.928,141,0.327
bayja01,2007,538,78,133,25,2,21,84,59,141,3,9,8,0.327,0.418,0.746,96,0.375
bayja01,2008,393,72,111,23,2,22,64,59,86,2,2,5,0.375,0.519,0.894,137,0.384
bayja01,2009,531,103,142,29,3,36,119,94,162,4,9,4,0.384,0.537,0.921,144,0.347
bayja01,2010,348,48,90,20,6,6,47,44,91,3,5,4,0.347,0.402,0.749,107,0.329
bayja01,2011,444,59,109,19,1,12,57,56,109,3,2,6,0.329,0.374,0.703,96,0.298
bayja01,2013,206,30,42,6,0,11,20,26,62,1,2,1,0.298,0.393,0.691,93,0.347
beckhgo01,2009,378,58,102,28,1,14,63,41,65,0,6,4,0.347,0.46,0.808,114,0.317
beckhgo01,2010,444,58,112,25,2,9,49,37,92,0,7,4,0.317,0.378,0.695,91,0.296
beckhgo01,2011,499,60,115,23,0,10,44,35,111,0,13,3,0.296,0.337,0.633,77,0.296
beckhgo01,2012,525,62,123,24,0,16,60,40,89,0,7,2,0.296,0.371,0.668,84,0.322
beckhgo01,2013,371,46,99,22,1,5,24,28,56,2,4,4,0.322,0.372,0.694,95,0.263
beckhgo01,2014,390,43,86,24,0,7,36,19,70,1,5,5,0.263,0.336,0.598,71,0.275
beckhgo01,2015,211,24,44,8,0,6,20,19,43,1,2,4,0.275,0.332,0.607,69,0.3
beckhgo01,2016,240,25,52,16,1,5,30,26,50,1,4,3,0.3,0.354,0.655,78,0.274
beckhti01,2015,203,24,45,7,4,9,37,13,69,0,3,4,0.274,0.429,0.702,92,0.348
beckhti01,2017,317,31,82,5,3,12,36,24,110,0,2,1,0.314,0.407,0.721,92,0.287
beckhti01,2017,216,36,66,13,2,10,26,12,57,0,2,0,0.348,0.523,0.871,130,0.314
beckhti01,2018,369,45,85,17,0,12,35,27,100,0,3,2,0.287,0.374,0.661,82,0.293
bellda01,1999,597,92,160,31,2,21,78,58,90,0,2,7,0.331,0.432,0.763,95,0.316
bellda01,2000,454,57,112,24,2,11,47,42,66,0,6,4,0.316,0.381,0.697,79,0.303
bellda01,2001,470,62,122,28,0,15,64,28,59,1,3,4,0.303,0.415,0.718,88,0.333
bellda01,2002,552,82,144,29,2,20,73,54,80,2,9,7,0.333,0.429,0.762,103,0.296
bellda01,2003,297,32,58,14,0,4,37,41,40,1,4,6,0.296,0.283,0.579,56,0.363
bellda01,2004,533,67,155,33,1,18,77,57,75,4,6,5,0.363,0.458,0.821,115,0.31
bellda01,2005,557,53,138,31,1,10,61,47,69,6,5,4,0.31,0.361,0.671,80,0.345
bellda01,2006,324,39,90,17,2,6,34,32,38,2,3,3,0.345,0.398,0.743,95,0.374
bellhma01,2002,445,86,115,24,4,27,56,76,144,3,6,0,0.374,0.512,0.886,136,0.373
bellhma01,2004,523,93,138,37,3,17,82,88,177,1,5,3,0.373,0.444,0.817,115,0.328
bellhma01,2005,283,41,61,20,0,7,28,49,109,1,0,3,0.328,0.36,0.689,85,0.285
bellhma01,2006,253,26,48,11,2,8,27,32,90,0,2,1,0.285,0.344,0.629,64,0.379
belliro01,1999,457,60,135,29,4,8,58,64,59,0,0,4,0.379,0.429,0.808,109,0.354
belliro01,2000,571,83,150,30,9,8,54,82,84,4,3,7,0.354,0.389,0.743,92,0.335
belliro01,2001,364,69,96,30,3,11,36,35,65,2,5,2,0.335,0.453,0.788,107,0.257
belliro01,2002,289,30,61,13,0,3,26,18,46,0,1,3,0.257,0.287,0.544,46,0.351
belliro01,2003,447,73,124,31,2,8,50,49,71,0,2,1,0.351,0.409,0.76,102,0.348
belliro01,2004,599,78,169,48,1,12,70,60,98,5,2,2,0.348,0.426,0.774,103,0.325
belliro01,2005,536,71,152,36,1,17,78,35,72,0,1,7,0.325,0.45,0.774,106,0.337
belliro01,2006,350,43,102,21,0,8,44,21,45,0,4,2,0.337,0.42,0.757,97,0.332
belliro01,2007,511,57,148,35,1,11,58,34,72,1,1,5,0.332,0.427,0.759,100,0.372
belliro01,2008,296,37,85,22,0,11,46,37,58,1,3,0,0.372,0.473,0.845,125,0.374
bellja01,1999,589,132,170,32,6,38,112,82,132,2,4,9,0.374,0.557,0.931,137,0.348
bellja01,2000,565,87,151,30,6,18,68,70,88,0,3,5,0.348,0.437,0.786,101,0.349
bellja01,2001,428,59,106,24,1,13,46,65,79,3,4,4,0.349,0.4,0.749,99,0.36
beltbr01,2012,411,47,113,27,6,7,56,54,106,5,3,4,0.36,0.421,0.781,117,0.36
beltbr01,2013,509,76,147,39,4,17,67,52,125,4,6,3,0.36,0.481,0.841,135,0.306
beltbr01,2014,214,30,52,8,0,12,27,18,64,2,2,1,0.306,0.449,0.755,114,0.356
beltbr01,2015,492,73,138,33,5,18,68,56,147,2,4,4,0.356,0.478,0.834,130,0.394
beltbr01,2016,542,77,149,41,8,17,82,104,148,4,5,4,0.394,0.474,0.868,136,0.355
beltbr01,2017,382,63,92,27,3,18,51,66,104,2,2,1,0.355,0.469,0.823,120,0.342
beltbr01,2018,399,50,101,18,2,14,46,49,107,6,6,2,0.342,0.414,0.756,109,0.339
beltrad01,1999,538,84,148,27,5,15,67,61,105,12,6,5,0.352,0.428,0.78,101,0.36
beltrad01,2000,510,71,148,30,2,20,85,56,80,2,2,4,0.36,0.475,0.835,113,0.31
beltrad01,2001,475,59,126,22,4,13,60,28,82,1,5,5,0.31,0.411,0.72,90,0.303
beltrad01,2002,587,70,151,26,5,21,75,37,96,4,4,6,0.303,0.426,0.729,94,0.29
beltrad01,2003,559,50,134,30,2,23,80,37,103,4,5,6,0.29,0.424,0.714,88,0.388
beltrad01,2004,598,104,200,32,0,48,121,53,87,9,2,4,0.388,0.629,1.017,163,0.303
beltrad01,2005,603,69,154,36,1,19,87,38,108,6,5,4,0.303,0.413,0.716,90,0.328
beltrad01,2006,620,88,166,39,4,25,89,47,118,4,10,3,0.328,0.465,0.792,105,0.319
beltrad01,2007,595,87,164,41,2,26,99,38,104,2,2,4,0.319,0.482,0.802,109,0.327
beltrad01,2008,556,74,148,29,1,25,77,50,90,10,2,4,0.327,0.457,0.784,108,0.304
beltrad01,2009,449,54,119,27,0,8,44,19,74,1,7,2,0.304,0.379,0.683,82,0.365
beltrad01,2010,589,84,189,49,2,28,102,40,82,10,5,7,0.365,0.553,0.919,150,0.331
beltrad01,2011,487,82,144,33,0,32,105,25,53,0,5,8,0.331,0.561,0.892,144,0.359
beltrad01,2012,604,95,194,33,2,36,102,36,82,8,5,9,0.359,0.561,0.921,151,0.371
beltrad01,2013,631,88,199,32,0,30,92,50,78,12,7,2,0.371,0.509,0.88,145,0.388
beltrad01,2014,549,79,178,33,1,19,77,57,74,13,3,5,0.388,0.492,0.879,151,0.334
beltrad01,2015,567,83,163,32,4,18,83,41,65,4,3,8,0.334,0.453,0.788,117,0.358
beltrad01,2016,583,89,175,31,1,32,104,48,66,6,6,3,0.358,0.521,0.879,136,0.383
beltrad01,2017,340,47,106,22,1,17,71,39,52,2,4,6,0.383,0.532,0.915,143,0.328
beltrca01,1999,663,112,194,27,7,22,108,46,123,2,4,10,0.337,0.454,0.791,102,0.309
beltrca01,2000,372,49,92,15,4,7,44,35,69,2,0,4,0.309,0.366,0.675,73,0.362
beltrca01,2001,617,106,189,32,12,24,101,52,120,2,5,5,0.362,0.514,0.876,129,0.346
beltrca01,2002,637,114,174,44,7,29,105,71,135,1,4,7,0.346,0.501,0.847,125,0.389
beltrca01,2003,521,102,160,14,10,26,100,72,81,4,2,7,0.389,0.522,0.911,141,0.367
beltrca01,2004,333,70,86,17,7,23,53,55,57,3,5,4,0.368,0.559,0.926,140,0.33
beltrca01,2004,266,51,74,19,2,15,51,37,44,7,2,3,0.367,0.534,0.901,134,0.368
beltrca01,2005,582,83,155,34,2,16,78,56,96,5,2,6,0.33,0.414,0.744,99,0.388
beltrca01,2006,510,127,140,38,1,41,116,95,99,6,4,7,0.388,0.594,0.982,153,0.353
beltrca01,2007,554,93,153,33,3,33,112,69,111,10,2,10,0.353,0.525,0.878,129,0.376
beltrca01,2008,606,116,172,40,5,27,112,92,96,13,1,6,0.376,0.5,0.876,133,0.415
beltrca01,2009,308,50,100,22,1,10,48,47,43,10,1,1,0.415,0.5,0.915,144,0.341
beltrca01,2010,220,21,56,11,3,7,27,30,39,5,1,4,0.341,0.427,0.768,111,0.391
beltrca01,2011,353,61,102,30,2,15,66,60,61,6,2,4,0.391,0.513,0.904,150,0.346
beltrca01,2012,547,83,147,26,1,32,97,65,124,15,2,4,0.346,0.495,0.842,131,0.339
beltrca01,2013,554,79,164,30,3,24,84,38,90,1,1,6,0.339,0.491,0.83,131,0.301
beltrca01,2014,403,46,94,23,0,15,49,37,80,2,4,5,0.301,0.402,0.703,100,0.337
beltrca01,2015,478,57,132,34,1,19,67,45,85,2,2,6,0.337,0.471,0.808,123,0.344
beltrca01,2016,359,50,109,21,0,22,64,22,70,3,2,4,0.344,0.546,0.89,138,0.283
beltrca01,2017,467,60,108,29,0,14,51,33,102,3,3,6,0.283,0.383,0.666,77,0.359
benarma01,1999,562,100,163,36,5,16,64,55,97,2,6,1,0.359,0.457,0.816,109,0.342
benarma01,2000,560,102,147,27,6,12,55,63,97,0,6,2,0.342,0.396,0.739,90,0.32
benarma01,2001,392,70,104,19,2,15,44,29,66,2,4,3,0.32,0.439,0.759,99,0.314
bennega01,2002,291,26,77,10,2,4,26,15,45,2,6,0,0.314,0.354,0.668,80,0.296
bennega01,2003,307,26,73,15,0,2,42,24,48,3,2,2,0.296,0.306,0.602,61,0.297
bennega01,2004,219,18,49,14,0,3,20,22,32,3,2,3,0.297,0.329,0.626,66,0.348
bergda01,1999,304,42,87,18,1,3,25,27,59,0,2,0,0.348,0.382,0.73,89,0.34
bergda01,2000,210,23,53,14,1,1,21,25,46,0,5,4,0.34,0.343,0.683,77,0.292
bergda01,2001,215,26,52,12,1,4,16,14,39,0,2,2,0.292,0.363,0.655,73,0.322
bergda01,2002,374,42,101,26,2,4,39,26,57,1,5,5,0.322,0.382,0.704,89,0.388
berkmla01,2000,353,76,105,28,1,21,67,56,73,1,1,7,0.388,0.561,0.949,141,0.43
berkmla01,2001,577,110,191,55,5,34,126,92,121,5,13,6,0.43,0.62,1.051,175,0.405
berkmla01,2002,578,106,169,35,2,42,128,107,118,20,4,3,0.405,0.578,0.982,161,0.412
berkmla01,2003,538,110,155,35,6,25,93,107,108,13,9,3,0.412,0.515,0.927,146,0.45
berkmla01,2004,544,104,172,40,3,30,106,127,101,14,10,6,0.45,0.566,1.016,167,0.411
berkmla01,2005,468,76,137,34,1,24,82,91,72,12,4,2,0.411,0.524,0.934,150,0.42
berkmla01,2006,536,95,169,29,0,45,136,98,106,22,4,8,0.42,0.621,1.041,168,0.386
berkmla01,2007,561,95,156,24,2,34,102,94,125,11,8,5,0.386,0.51,0.896,135,0.42
berkmla01,2008,554,114,173,46,4,29,106,99,108,18,7,5,0.42,0.567,0.986,162,0.399
berkmla01,2009,460,73,126,31,1,25,80,97,98,14,1,4,0.399,0.509,0.907,142,0.372
berkmla01,2010,298,39,73,16,1,13,49,60,70,4,0,0,0.372,0.436,0.808,123,0.412
berkmla01,2011,488,90,147,23,2,31,94,92,93,17,3,4,0.412,0.547,0.959,165,0.34
berkmla01,2013,256,27,62,10,1,6,34,38,52,3,0,0,0.34,0.359,0.7,98,0.307
bernaro01,2010,414,52,102,18,3,11,47,35,93,1,4,6,0.307,0.384,0.691,90,0.301
bernaro01,2011,309,40,75,12,2,7,27,22,63,1,4,0,0.301,0.362,0.664,84,0.372
bernaro01,2012,227,25,66,11,0,5,25,28,53,3,2,1,0.372,0.405,0.777,117,0.338
berroan01,2003,567,92,163,28,7,17,73,29,100,3,18,8,0.338,0.451,0.789,108,0.308
berroan01,2004,512,72,134,27,6,8,43,23,87,0,12,2,0.308,0.385,0.693,82,0.305
berroan01,2005,608,68,164,21,5,11,55,18,108,3,14,2,0.305,0.375,0.68,82,0.259
berroan01,2006,474,45,111,18,1,9,54,14,88,1,3,3,0.259,0.333,0.592,54,0.304
berroan01,2008,226,26,52,13,1,1,16,20,41,4,4,0,0.304,0.31,0.614,66,0.296
betanyu01,2005,211,24,54,11,5,1,15,11,24,0,2,2,0.296,0.37,0.666,78,0.31
betanyu01,2006,558,68,161,28,6,8,47,17,54,0,1,1,0.31,0.403,0.713,85,0.308
betanyu01,2007,536,72,155,38,2,9,67,15,48,3,1,4,0.308,0.418,0.725,90,0.3
betanyu01,2008,559,66,156,36,3,7,51,17,42,0,2,6,0.3,0.392,0.691,84,0.269
betanyu01,2009,246,25,59,10,5,4,27,11,26,0,0,3,0.269,0.37,0.639,69,0.278
betanyu01,2009,224,15,56,10,1,2,22,10,18,0,0,3,0.278,0.33,0.609,62,0.288
betanyu01,2010,556,60,144,29,2,16,78,23,64,1,1,4,0.288,0.405,0.692,89,0.271
betanyu01,2011,556,51,140,27,3,13,68,16,63,3,2,10,0.271,0.381,0.652,80,0.256
betanyu01,2012,215,21,49,14,1,7,36,9,25,0,0,3,0.256,0.4,0.656,79,0.24
betanyu01,2013,391,35,83,15,1,13,46,14,71,3,1,3,0.24,0.355,0.595,65,0.359
betemwi01,2005,246,36,75,12,4,4,20,22,55,4,0,2,0.359,0.435,0.794,113,0.378
betemwi01,2010,276,36,82,20,0,13,43,36,74,2,1,2,0.378,0.511,0.889,143,0.341
betemwi01,2011,203,29,57,15,1,3,27,20,58,6,0,3,0.341,0.409,0.75,109,0.322
betemwi01,2012,341,41,89,19,0,12,40,31,103,0,1,3,0.322,0.422,0.744,105,0.341
bettsmo01,2015,597,92,174,42,8,18,77,46,82,1,2,6,0.341,0.479,0.82,126,0.363
bettsmo01,2016,672,122,214,42,5,31,113,49,80,1,2,7,0.363,0.534,0.897,141,0.344
bettsmo01,2017,628,101,166,46,2,24,102,77,79,9,2,5,0.344,0.459,0.803,114,0.438
bettsmo01,2018,520,129,180,47,5,32,80,81,91,8,8,5,0.438,0.64,1.078,194,0.391
bicheda01,1999,593,104,177,38,2,34,133,54,84,3,2,10,0.354,0.541,0.895,127,0.353
bicheda01,2000,461,67,136,27,2,16,76,41,69,3,4,7,0.353,0.466,0.819,109,0.325
bicheda01,2001,391,45,112,30,1,12,49,20,76,1,3,1,0.325,0.46,0.786,106,0.365
bigbila01,2003,287,43,87,15,1,9,31,29,60,3,0,2,0.365,0.456,0.821,118,0.341
bigbila01,2004,478,76,134,23,1,15,68,45,113,0,1,4,0.341,0.427,0.768,102,0.314
bigbila01,2005,206,22,51,9,1,5,21,21,49,1,0,2,0.314,0.374,0.688,84,0.386
biggicr01,1999,639,123,188,56,0,16,73,88,107,9,11,6,0.386,0.457,0.843,117,0.388
biggicr01,2000,377,67,101,13,5,8,35,61,73,3,16,5,0.388,0.393,0.78,102,0.382
biggicr01,2001,617,118,180,35,3,20,70,66,100,4,28,6,0.382,0.455,0.838,122,0.33
biggicr01,2002,577,96,146,36,3,15,58,50,111,2,17,2,0.33,0.404,0.734,97,0.35
biggicr01,2003,628,102,166,44,2,15,62,57,116,3,27,2,0.35,0.412,0.763,103,0.337
biggicr01,2004,633,100,178,47,0,24,63,40,94,0,15,3,0.337,0.469,0.806,110,0.325
biggicr01,2005,590,94,156,40,1,26,69,37,90,2,17,3,0.325,0.468,0.792,110,0.306
biggicr01,2006,548,79,135,33,0,21,62,40,84,1,9,5,0.306,0.422,0.727,88,0.285
biggicr01,2007,517,68,130,31,3,10,50,23,112,0,3,5,0.285,0.381,0.666,75,0.336
blackch02,2013,246,35,76,17,2,6,22,7,49,0,3,0,0.336,0.467,0.803,124,0.335
blackch02,2014,593,82,171,27,3,19,72,31,96,5,13,5,0.335,0.44,0.775,121,0.347
blackch02,2015,614,93,176,31,9,17,58,46,112,2,13,4,0.347,0.45,0.797,121,0.381
blackch02,2016,578,111,187,35,5,29,82,43,102,4,13,4,0.381,0.552,0.933,151,0.399
blackch02,2017,644,137,213,35,14,37,104,65,135,9,10,3,0.399,0.601,1,164,0.358
blackch02,2018,626,119,182,31,7,29,70,59,134,2,8,2,0.358,0.502,0.86,135,0.364
blakeca01,2003,557,80,143,35,0,17,67,38,109,1,10,8,0.312,0.411,0.723,91,0.354
blakeca01,2004,587,93,159,36,3,28,88,68,139,2,9,3,0.354,0.486,0.839,119,0.308
blakeca01,2005,523,72,126,32,1,23,58,43,116,3,10,5,0.308,0.438,0.746,98,0.356
blakeca01,2006,401,63,113,20,1,19,68,45,93,5,4,5,0.356,0.479,0.835,117,0.339
blakeca01,2007,588,81,159,36,4,18,78,54,123,2,10,5,0.339,0.437,0.776,104,0.313
blakeca01,2008,325,46,94,24,0,11,58,33,68,6,7,2,0.365,0.465,0.83,121,0.363
blakeca01,2008,211,25,53,12,1,10,23,16,52,5,4,2,0.313,0.46,0.773,105,0.365
blakeca01,2009,485,84,136,25,6,18,79,63,116,8,6,10,0.363,0.468,0.832,121,0.32
blakeca01,2010,509,56,126,28,1,17,64,48,138,3,8,3,0.32,0.407,0.727,99,0.342
blakeca01,2011,202,32,51,10,1,4,26,26,50,1,3,3,0.342,0.371,0.713,100,0.35
blaloha01,2003,567,89,170,33,3,29,90,44,97,1,1,3,0.35,0.522,0.872,129,0.355
blaloha01,2004,624,107,172,38,3,32,110,75,149,7,6,8,0.355,0.5,0.855,123,0.318
blaloha01,2005,647,80,170,34,0,25,92,51,132,1,3,4,0.318,0.431,0.749,99,0.325
blaloha01,2006,591,76,157,26,3,16,89,51,98,6,2,2,0.325,0.401,0.726,89,0.358
blaloha01,2007,208,32,61,16,3,10,33,21,38,1,1,2,0.358,0.543,0.901,135,0.338
blaloha01,2008,258,37,74,19,1,12,38,19,40,3,2,2,0.338,0.508,0.846,124,0.277
blaloha01,2009,462,62,108,21,4,25,66,26,108,2,3,4,0.277,0.459,0.736,93,0.366
blancgr01,2008,430,52,108,14,4,1,38,74,99,2,6,3,0.366,0.309,0.676,84,0.333
blancgr01,2012,393,56,96,14,5,5,34,51,104,2,2,2,0.333,0.344,0.676,89,0.341
blancgr01,2013,452,50,120,17,6,3,41,52,95,4,1,3,0.341,0.35,0.69,96,0.333
blancgr01,2014,393,51,102,18,6,5,38,41,77,1,3,1,0.333,0.374,0.707,103,0.368
blancgr01,2015,327,59,95,19,3,5,26,40,59,7,2,3,0.368,0.413,0.781,118,0.309
blancgr01,2016,241,28,54,10,4,1,18,29,51,4,1,1,0.309,0.311,0.62,71,0.337
blancgr01,2017,224,43,55,10,3,3,13,31,59,0,0,0,0.337,0.357,0.694,88,0.32
blanche01,1999,263,30,61,12,3,6,28,34,38,1,1,2,0.32,0.369,0.689,78,0.318
blanche01,2000,284,29,67,24,0,7,31,36,60,6,0,4,0.318,0.394,0.712,82,0.29
blanche01,2001,314,33,66,18,3,6,31,34,72,6,2,2,0.29,0.344,0.634,68,0.267
blanche01,2002,221,17,45,9,1,6,22,20,51,5,1,5,0.267,0.335,0.602,61,0.26
blanche01,2004,315,36,65,19,1,10,37,21,56,0,3,3,0.26,0.368,0.628,64,0.304
blanche01,2006,241,23,64,15,2,6,37,14,38,1,0,2,0.304,0.419,0.723,87,0.32
blanche01,2009,204,21,48,12,0,6,16,26,50,2,0,1,0.32,0.382,0.703,87,0.289
bloomwi01,2005,249,27,64,15,2,0,22,11,38,0,1,2,0.289,0.333,0.622,67,0.32
bloomwi01,2006,251,36,62,6,2,1,15,24,40,0,4,2,0.32,0.299,0.619,64,0.308
bloomwi01,2009,434,52,115,11,8,4,29,27,73,1,1,2,0.308,0.355,0.663,77,0.317
bloomwi01,2011,350,44,93,10,2,4,26,23,51,3,4,2,0.317,0.34,0.657,84,0.325
bloomwi01,2012,324,47,98,21,5,0,23,12,55,0,0,2,0.325,0.398,0.724,100,0.335
blumge01,2000,343,40,97,20,2,11,45,26,60,2,3,4,0.335,0.449,0.784,100,0.313
blumge01,2001,453,57,107,25,0,9,50,43,94,8,10,5,0.313,0.351,0.664,76,0.367
blumge01,2002,368,45,104,20,4,10,52,49,70,5,1,2,0.367,0.44,0.807,116,0.295
blumge01,2003,420,51,110,19,0,10,52,20,50,1,2,5,0.295,0.379,0.674,78,0.266
blumge01,2004,339,38,73,21,0,8,35,24,58,1,0,2,0.266,0.348,0.614,61,0.321
blumge01,2005,224,26,54,13,1,5,22,24,28,0,3,1,0.321,0.375,0.696,87,0.293
blumge01,2006,276,27,70,17,1,4,34,17,51,1,0,4,0.293,0.366,0.659,72,0.319
blumge01,2007,330,34,83,21,1,5,33,32,52,4,2,3,0.319,0.367,0.685,82,0.287
blumge01,2008,325,36,78,14,1,14,53,21,54,2,3,7,0.287,0.418,0.705,87,0.314
blumge01,2009,381,34,94,14,1,10,49,33,61,4,7,6,0.314,0.367,0.681,82,0.321
blumge01,2010,202,22,54,10,1,2,22,15,33,2,1,0,0.321,0.356,0.678,87,0.32
boescbr01,2010,464,49,119,26,3,14,67,40,99,5,5,3,0.32,0.416,0.736,102,0.341
boescbr01,2011,428,75,121,25,1,16,54,35,83,2,5,4,0.341,0.458,0.799,121,0.286
boescbr01,2012,470,52,113,22,2,12,54,26,104,1,5,2,0.286,0.372,0.659,82,0.297
bogaexa01,2014,538,60,129,28,1,12,46,39,138,1,8,7,0.297,0.362,0.66,88,0.355
bogaexa01,2015,613,84,196,35,3,7,81,32,101,1,3,3,0.355,0.421,0.776,116,0.356
bogaexa01,2016,652,115,192,34,1,21,89,58,123,0,6,3,0.356,0.446,0.802,118,0.343
bogaexa01,2017,571,94,156,32,6,10,62,56,116,6,6,2,0.343,0.403,0.746,100,0.36
bogaexa01,2018,513,72,148,45,3,23,103,55,102,4,6,6,0.36,0.522,0.883,141,0.384
bondsba01,1999,355,91,93,20,2,34,83,73,62,9,3,3,0.389,0.617,1.006,155,0.44
bondsba01,2000,480,129,147,28,4,49,106,117,77,22,3,7,0.44,0.688,1.127,185,0.515
bondsba01,2001,476,129,156,32,2,73,137,177,93,35,9,2,0.515,0.863,1.379,257,0.582
bondsba01,2002,403,117,149,31,2,46,110,198,47,68,9,2,0.582,0.799,1.381,267,0.529
bondsba01,2003,390,111,133,22,1,45,90,148,58,61,10,2,0.529,0.749,1.278,236,0.609
bondsba01,2004,373,129,135,27,3,45,101,232,41,120,9,3,0.609,0.812,1.422,272,0.454
bondsba01,2006,367,74,99,23,0,26,77,115,51,38,10,1,0.454,0.545,0.999,161,0.48
bondsba01,2007,340,75,94,14,0,28,66,132,54,43,3,2,0.48,0.565,1.045,176,0.303
bonifem01,2009,461,72,116,11,6,1,27,34,95,0,2,4,0.303,0.308,0.611,65,0.36
bonifem01,2011,565,78,167,26,7,5,36,59,129,1,1,5,0.36,0.393,0.753,111,0.33
bonifem01,2012,244,30,63,3,4,1,11,25,52,1,1,0,0.33,0.316,0.645,81,0.258
bonifem01,2013,262,33,57,16,1,3,20,13,66,0,2,2,0.258,0.321,0.579,62,0.318
bonifem01,2014,276,35,77,14,3,2,18,16,49,2,0,0,0.318,0.373,0.692,98,0.33
booneaa01,1999,472,56,132,26,5,14,72,30,79,2,8,5,0.33,0.445,0.775,98,0.356
booneaa01,2000,291,44,83,18,0,12,43,24,52,1,10,4,0.356,0.471,0.826,111,0.351
booneaa01,2001,381,54,112,26,2,14,62,29,71,1,8,6,0.351,0.483,0.834,119,0.314
booneaa01,2002,606,83,146,38,2,26,87,56,111,4,10,4,0.314,0.439,0.753,100,0.339
booneaa01,2003,403,61,110,19,3,18,65,35,74,2,5,0,0.339,0.469,0.808,113,0.299
booneaa01,2005,511,61,124,19,1,16,60,35,92,3,9,6,0.299,0.378,0.677,81,0.314
booneaa01,2006,354,50,89,19,1,7,46,27,62,1,6,1,0.314,0.37,0.684,79,0.299
booneaa01,2008,232,23,56,13,1,6,28,18,52,1,2,2,0.299,0.384,0.683,82,0.31
boonebr01,1999,608,102,153,38,1,20,63,47,112,0,5,2,0.31,0.416,0.726,86,0.326
boonebr01,2000,463,61,116,18,2,19,74,50,97,7,5,7,0.326,0.421,0.747,91,0.372
boonebr01,2001,623,118,206,37,3,37,141,40,110,5,9,13,0.372,0.578,0.95,147,0.339
boonebr01,2002,608,88,169,34,3,24,107,53,102,4,6,6,0.339,0.462,0.801,113,0.366
boonebr01,2003,622,111,183,35,5,35,117,68,125,3,7,7,0.366,0.535,0.902,137,0.317
boonebr01,2004,593,74,149,30,0,24,83,56,135,2,3,4,0.317,0.423,0.74,93,0.299
boonebr01,2005,273,30,63,15,3,7,34,24,52,2,3,1,0.299,0.385,0.684,82,0.334
bordimi01,1999,631,93,175,35,7,10,77,54,102,1,5,10,0.334,0.403,0.737,90,0.35
bordimi01,2000,391,70,116,22,1,16,59,34,71,0,1,5,0.35,0.481,0.831,112,0.314
bordimi01,2001,229,32,57,13,0,7,30,17,36,1,6,3,0.314,0.397,0.711,88,0.302
bordimi01,2002,367,37,85,19,3,8,36,35,63,0,3,2,0.302,0.365,0.667,79,0.34
bordimi01,2003,343,39,94,18,2,5,54,33,60,0,2,1,0.34,0.382,0.722,93,0.327
bourjpe01,2011,502,72,136,26,11,12,43,32,124,0,10,1,0.327,0.438,0.765,112,0.294
bourjpe01,2014,264,32,61,9,5,4,24,20,78,1,4,1,0.294,0.348,0.643,84,0.292
bourjpe01,2016,355,40,89,20,7,5,23,17,91,2,4,1,0.292,0.389,0.681,84,0.321
bourju01,2015,409,42,107,20,0,23,73,34,101,3,2,1,0.321,0.479,0.8,120,0.349
bourju01,2016,280,35,74,12,1,15,51,38,56,9,0,3,0.349,0.475,0.824,122,0.366
bourju01,2017,377,52,109,18,0,25,83,47,95,7,1,4,0.366,0.536,0.902,139,0.341
